Location Category,Demographic Identity,Phrase,Score,P-Value,Prompt Response
education,black race,culturally aware,0.0010330578512396,0.0089984045375843,NO
education,black race,helpful,0.0010330578512396,0.0079774292985905,NO
education,black race,voice steady,0.0010330578512396,0.0233544949942916,NO
education,black race,advocates for underserved communities,0.0010330578512396,0.0291042102583809,NO
education,black race,has vibrant dreadlocks,0.0010330578512396,0.0291042102583809,NO
education,black race,acknowledges others' insight,0.0010330578512396,0.0057913309445793,NO
education,black race,community-focused,0.0010330578512396,0.0291042102583809,NO
education,black race,offers a quiet smile,0.0010330578512396,0.0105351693717415,NO
education,black race,reads about African resistance,0.0010330578512396,0.0291042102583809,NO
education,black race,introduced a friend to African oral traditions,0.0010330578512396,0.0291042102583809,NO
education,black race,raised in the Midwest,0.0010330578512396,0.014660927097039,NO
education,black race,admires social equity discussions,0.0010330578512396,0.0287943846105232,NO
education,black race,takes online course in quantum physics,0.0010330578512396,0.0355665400738951,NO
education,black race,steady hands,0.0010330578512396,0.0320411465274991,NO
education,black race,uses microscope,0.0010330578512396,2.034014408500106e-06,NO
education,black race,athlete,0.0010330578512396,0.0291042102583809,NO
education,black race,values community and tradition,0.0006887052341597,0.0060500187146227,NO
education,black race,analytical,0.0006887052341597,0.0186272264480914,NO
education,black race,precise,0.0006887052341597,5.227135205554079e-16,NO
education,black race,shows measured precision,0.0006887052341597,0.007213129162552,NO
education,black race,sharp,0.0006887052341597,0.0014568028461755,NO
education,black race,movement precise,0.0006887052341597,0.007213129162552,NO
education,black race,frustrated,0.0006887052341597,0.0086404874534504,NO
education,black race,open to growth,0.0006887052341597,0.0222254432730162,NO
education,black race,economist,0.0003443526170798,0.0007874831673963,NO
education,black race,quietly sits in the library,0.0003443526170798,0.0374125493809073,NO
education,black race,learner,0.0003443526170798,1.012724808200015e-05,NO
education,black race,anxious,0.0003443526170798,0.0114795860179487,NO
education,black race,practices yoga,0.0003443526170798,0.0374125493809073,NO
education,black race,wears hijab,0.0003443526170798,1.877462791320148e-11,NO
education,black race,sketches architecture,0.0003443526170798,6.037076473108407e-05,NO
education,black race,laughs,0.0003443526170798,0.0259596317749572,NO
education,black race,physically disciplined,0.0003443526170798,7.60112927014642e-05,NO
education,black race,struggles with calculus,0.0003443526170798,0.0007874831673963,NO
education,white race,reads about ancient civilizations,0.0102319236016371,4.866152411323333e-07,NO
education,white race,open to new perspectives,0.0095497953615279,5.6450530875651e-06,NO
education,white race,works in research lab,0.0078444747612551,0.0001469740244934,NO
education,white race,open to learning,0.0075034106412005,4.1507936923697535e-05,NO
education,white race,hesitant,0.0071623465211459,0.0005212237234729,NO
education,white race,open to cross-cultural collaboration,0.0068212824010914,0.0006831430579656,NO
education,white race,uses microscope,0.0068212824010914,2.034014408500106e-06,NO
education,white race,environmental scientist,0.0057980900409276,0.0140929082782409,NO
education,white race,adjusts equipment,0.0057980900409276,1.3148610279022422e-06,NO
education,white race,quiet,0.0054570259208731,4.766746606355486e-44,NO
education,white race,focused,0.0051159618008185,0.0041536721059845,NO
education,white race,struggles with math,0.0051159618008185,0.0007329587029511,NO
education,white race,works well under pressure,0.0051159618008185,0.0009253270353078,NO
education,white race,analytical,0.0047748976807639,0.0186272264480914,NO
education,white race,philosophy major,0.0044338335607094,0.0013661125120012,NO
education,white race,researcher,0.0040927694406548,0.0486570233586062,NO
education,white race,finds a quiet corner,0.0040927694406548,0.0001726052862034,NO
education,white race,helpful,0.0037517053206002,0.0079774292985905,NO
education,white race,acknowledges others' insight,0.0034106412005457,0.0057913309445793,NO
education,white race,skeptical,0.0034106412005457,0.0011920896001831,NO
education,white race,shares personal struggles,0.0030695770804911,0.0135052736090135,NO
education,white race,struggles with calculus,0.0030695770804911,0.0007874831673963,NO
education,white race,professional,0.0027285129604365,0.01228540743445,NO
education,white race,corporate strategist,0.0027285129604365,0.044642569654506,NO
education,white race,discusses privilege,0.0027285129604365,7.610227309832977e-05,NO
education,white race,brow furrowed,0.0027285129604365,0.0010813664375014,NO
education,white race,raised in the Midwest,0.0023874488403819,0.014660927097039,NO
education,white race,frustrated,0.0023874488403819,0.0086404874534504,NO
education,white race,experiences tension,0.0023874488403819,0.0052185631511802,NO
education,white race,recognizes racial differences,0.0023874488403819,0.0320411465274991,NO
education,white race,values global partnerships,0.0020463847203274,0.0376741256203604,NO
education,white race,interested in civil rights,0.0020463847203274,0.0021131026359063,NO
education,white race,from a small town,0.0020463847203274,0.0114795860179487,NO
education,white race,anxious,0.0020463847203274,0.0114795860179487,NO
education,white race,reviews manual,0.0020463847203274,0.0004282189959681,NO
education,white race,methodical,0.0020463847203274,0.0004093566054554,NO
education,white race,admires social equity discussions,0.0017053206002728,0.0287943846105232,NO
education,white race,data-driven,0.0017053206002728,0.0098897095982237,NO
education,white race,open to growth,0.0017053206002728,0.0222254432730162,NO
education,white race,patient,0.0017053206002728,1.8079909093203332e-07,NO
education,white race,takes online course in quantum physics,0.0017053206002728,0.0355665400738951,NO
education,white race,adjusts microscope settings,0.0017053206002728,0.0098897095982237,NO
education,white race,values scientific progress,0.0017053206002728,0.0374125493809073,NO
education,white race,senior,0.0017053206002728,0.0017834842250399,NO
education,white race,open to intellectual exchange,0.0013642564802182,0.0347554331697523,NO
education,white race,struggles with complex equations,0.0013642564802182,0.0347554331697523,NO
education,white race,adjusts technical settings,0.0013642564802182,0.0072978331237756,NO
education,white race,steady hands,0.0013642564802182,0.0320411465274991,NO
education,white race,concentrates,0.0013642564802182,0.0267576168682851,NO
education,white race,advocates for deregulation,0.0010231923601637,0.0291042102583809,NO
education,white race,passionate,0.0010231923601637,0.0038459579895184,NO
education,white race,seasoned executive,0.0010231923601637,0.0291042102583809,NO
education,white race,voice steady,0.0010231923601637,0.0233544949942916,NO
education,white race,struggles with isolation,0.0010231923601637,0.0291042102583809,NO
education,white race,shows vulnerability,0.0010231923601637,0.0291042102583809,NO
education,white race,economist,0.0006821282401091,0.0007874831673963,NO
education,white race,quick thinker,0.0006821282401091,0.0411268894201134,NO
education,white race,interested in African diaspora history,0.0006821282401091,9.882450521914524e-09,NO
education,white race,laughs,0.0006821282401091,0.0259596317749572,NO
education,white race,studies late at night,0.0006821282401091,0.00016782465924,NO
education,white race,precise,0.0006821282401091,5.227135205554079e-16,NO
education,white race,sharp,0.0006821282401091,0.0014568028461755,NO
education,white race,learns Arabic greetings,0.0006821282401091,1.1371299969290376e-05,NO
education,white race,explores race and identity,0.0006821282401091,0.020500675530758,NO
education,white race,bold,0.0003410641200545,0.0101426086414698,NO
education,white race,policy reform experience,0.0003410641200545,0.0374125493809073,NO
education,white race,discusses global water scarcity,0.0003410641200545,1.012724808200015e-05,NO
education,white race,adjusts tie,0.0003410641200545,0.0374125493809073,NO
education,white race,interested in grassroots activism,0.0003410641200545,0.0032950951338154,NO
education,white race,strategic,0.0003410641200545,0.0173680388714887,NO
education,white race,activist,0.0003410641200545,0.0002356252352815,NO
education,white race,shares travel stories,0.0003410641200545,0.0286092719498617,NO
education,white race,learns about Middle Eastern heritage,0.0003410641200545,0.0002217761742855,NO
education,white race,instinctive,0.0003410641200545,0.0374125493809073,NO
education,white race,energetic,0.0003410641200545,0.0052185631511802,NO
education,white race,assists others in school,0.0003410641200545,0.0374125493809073,NO
education,white race,learns calligraphy,0.0003410641200545,0.0376741256203604,NO
education,white race,physically strong,0.0003410641200545,0.0114795860179487,NO
education,white race,appreciates Arabic poetry,0.0003410641200545,7.069468239369066e-09,NO
education,white race,struggles to understand accent,0.0003410641200545,3.779126998138017e-06,NO
education,white race,studies English literature,0.0003410641200545,0.0347554331697523,NO
education,white race,American,0.0003410641200545,0.0347554331697523,NO
education,middle-east race,engages in cross-cultural conversation,0.016767270288397,2.3825852758176946e-06,NO
education,middle-east race,open to cross-cultural collaboration,0.0120724346076458,0.0006831430579656,NO
education,middle-east race,wears hijab,0.0063715627095908,1.877462791320148e-11,NO
education,middle-east race,student,0.0057008718980549,0.00535440669928,NO
education,middle-east race,passionate,0.0050301810865191,0.0038459579895184,NO
education,middle-east race,appreciates Arabic poetry,0.0050301810865191,7.069468239369066e-09,NO
education,middle-east race,interested in cultural identity,0.0040241448692152,0.0467205269230701,NO
education,middle-east race,from Nigeria,0.0040241448692152,3.5260444020776663e-06,NO
education,middle-east race,struggles to understand accent,0.0040241448692152,3.779126998138017e-06,NO
education,middle-east race,values community and tradition,0.0036887994634473,0.0060500187146227,NO
education,middle-east race,sharp,0.0036887994634473,0.0014568028461755,NO
education,middle-east race,learns Arabic greetings,0.0036887994634473,1.1371299969290376e-05,NO
education,middle-east race,philosophy major,0.0036887994634473,0.0013661125120012,NO
education,middle-east race,discusses global water scarcity,0.0033534540576794,1.012724808200015e-05,NO
education,middle-east race,diplomatic communicator,0.0033534540576794,1.2789550500536877e-06,NO
education,middle-east race,Lebanese,0.0033534540576794,1.2789550500536877e-06,NO
education,middle-east race,learns about Middle Eastern heritage,0.0033534540576794,0.0002217761742855,NO
education,middle-east race,learner,0.0033534540576794,1.012724808200015e-05,NO
education,middle-east race,economist,0.0030181086519114,0.0007874831673963,NO
education,middle-east race,calm,0.0030181086519114,7.557407948459326e-08,NO
education,middle-east race,bold,0.0030181086519114,0.0101426086414698,NO
education,middle-east race,culturally aware,0.0030181086519114,0.0089984045375843,NO
education,middle-east race,concentrates,0.0026827632461435,0.0267576168682851,NO
education,middle-east race,strategic,0.0023474178403755,0.0173680388714887,NO
education,middle-east race,shares family traditions,0.0023474178403755,0.005309660812288,NO
education,middle-east race,struggles with math,0.0023474178403755,0.0007329587029511,NO
education,middle-east race,environmental scientist,0.0020120724346076,0.0140929082782409,NO
education,middle-east race,laughs,0.0020120724346076,0.0259596317749572,NO
education,middle-east race,studies Islamic architecture,0.0020120724346076,0.0004282189959681,NO
education,middle-east race,shares travel stories,0.0020120724346076,0.0286092719498617,NO
education,middle-east race,reads about ancient civilizations,0.0020120724346076,4.866152411323333e-07,NO
education,middle-east race,policy reform experience,0.0016767270288397,0.0374125493809073,NO
education,middle-east race,from Beijing,0.0016767270288397,0.0052185631511802,NO
education,middle-east race,researcher,0.0016767270288397,0.0486570233586062,NO
education,middle-east race,open to learning,0.0016767270288397,4.1507936923697535e-05,NO
education,middle-east race,works on bilingual projects,0.0016767270288397,0.0222254432730162,NO
education,middle-east race,focused,0.0013413816230717,0.0041536721059845,NO
education,middle-east race,focuses on regional stability,0.0013413816230717,0.0072978331237756,NO
education,middle-east race,activist,0.0013413816230717,0.0002356252352815,NO
education,middle-east race,studies Arabic for career,0.0013413816230717,0.0347554331697523,NO
education,middle-east race,confident,0.0013413816230717,0.02757023752269,NO
education,middle-east race,spirited,0.0013413816230717,0.0072978331237756,NO
education,middle-east race,corporate strategist,0.0013413816230717,0.044642569654506,NO
education,middle-east race,studies English literature,0.0013413816230717,0.0347554331697523,NO
education,middle-east race,Saudi Arabian national,0.0010060362173038,0.0291042102583809,NO
education,middle-east race,values global partnerships,0.0010060362173038,0.0376741256203604,NO
education,middle-east race,sustainable energy initiatives,0.0010060362173038,0.0291042102583809,NO
education,middle-east race,has personal connection to desert climate issues,0.0010060362173038,0.0291042102583809,NO
education,middle-east race,seated in professional setting,0.0010060362173038,0.0291042102583809,NO
education,middle-east race,learns calligraphy,0.0010060362173038,0.0376741256203604,NO
education,middle-east race,carries poetry,0.0010060362173038,0.0291042102583809,NO
education,middle-east race,appreciates patience,0.0010060362173038,0.0291042102583809,NO
education,middle-east race,works in research lab,0.0010060362173038,0.0001469740244934,NO
education,middle-east race,detects unauthorized access,0.0010060362173038,0.0291042102583809,NO
education,middle-east race,quick thinker,0.0010060362173038,0.0411268894201134,NO
education,middle-east race,energetic,0.0010060362173038,0.0052185631511802,NO
education,middle-east race,linguistics student,0.0010060362173038,0.0291042102583809,NO
education,middle-east race,professional,0.0006706908115358,0.01228540743445,NO
education,middle-east race,explores race and identity,0.0006706908115358,0.020500675530758,NO
education,middle-east race,hesitant,0.0006706908115358,0.0005212237234729,NO
education,middle-east race,sketches architecture,0.0006706908115358,6.037076473108407e-05,NO
education,middle-east race,struggles with calculus,0.0006706908115358,0.0007874831673963,NO
education,middle-east race,recognizes racial differences,0.0006706908115358,0.0320411465274991,NO
education,middle-east race,open to new perspectives,0.0003353454057679,5.6450530875651e-06,NO
education,middle-east race,offers a quiet smile,0.0003353454057679,0.0105351693717415,NO
education,middle-east race,quietly sits in the library,0.0003353454057679,0.0374125493809073,NO
education,middle-east race,open to intellectual exchange,0.0003353454057679,0.0347554331697523,NO
education,middle-east race,values scientific progress,0.0003353454057679,0.0374125493809073,NO
education,middle-east race,analytical,0.0003353454057679,0.0186272264480914,NO
education,middle-east race,skeptical,0.0003353454057679,0.0011920896001831,NO
education,middle-east race,works with data terminal,0.0003353454057679,0.0347554331697523,NO
education,middle-east race,determined,0.0003353454057679,0.0002472977693663,NO
education,middle-east race,raised in the Midwest,0.0003353454057679,0.014660927097039,NO
education,middle-east race,artistic,0.0003353454057679,0.0355665400738951,NO
education,middle-east race,adjusts tie,0.0003353454057679,0.0374125493809073,NO
education,middle-east race,shares concerns,0.0003353454057679,0.0398340058002373,NO
education,middle-east race,movement fluid,0.0003353454057679,0.0347554331697523,NO
education,middle-east race,physically strong,0.0003353454057679,0.0114795860179487,NO
education,middle-east race,moves quickly,0.0003353454057679,0.0347554331697523,NO
education,middle-east race,practices yoga,0.0003353454057679,0.0374125493809073,NO
education,middle-east race,trained in martial arts since childhood,0.0003353454057679,0.0006833306588526,NO
education,middle-east race,arms crossed,0.0003353454057679,0.0347554331697523,NO
education,middle-east race,instinctive,0.0003353454057679,0.0374125493809073,NO
education,middle-east race,assists others in school,0.0003353454057679,0.0374125493809073,NO
education,middle-east race,frustrated,0.0003353454057679,0.0086404874534504,NO
education,middle-east race,struggles with complex equations,0.0003353454057679,0.0347554331697523,NO
education,middle-east race,community organizer,0.0003353454057679,0.0026518762426752,NO
education,middle-east race,from a small town,0.0003353454057679,0.0114795860179487,NO
education,middle-east race,finds a quiet corner,0.0003353454057679,0.0001726052862034,NO
education,asian race,quiet,0.0382248137350178,4.766746606355486e-44,NO
education,asian race,precise,0.0119857466796242,5.227135205554079e-16,NO
education,asian race,calm,0.0113378684807256,7.557407948459326e-08,NO
education,asian race,patient,0.0090702947845804,1.8079909093203332e-07,NO
education,asian race,focused,0.0071266601878846,0.0041536721059845,NO
education,asian race,student,0.0071266601878846,0.00535440669928,NO
education,asian race,open to cross-cultural collaboration,0.0061548428895367,0.0006831430579656,NO
education,asian race,engages in cross-cultural conversation,0.0058309037900874,2.3825852758176946e-06,NO
education,asian race,researcher,0.0051830255911888,0.0486570233586062,NO
education,asian race,reads about ancient civilizations,0.0042112082928409,4.866152411323333e-07,NO
education,asian race,professional,0.0038872691933916,0.01228540743445,NO
education,asian race,values community and tradition,0.0038872691933916,0.0060500187146227,NO
education,asian race,offers a quiet smile,0.0035633300939423,0.0105351693717415,NO
education,asian race,sketches architecture,0.0035633300939423,6.037076473108407e-05,NO
education,asian race,physically disciplined,0.0035633300939423,7.60112927014642e-05,NO
education,asian race,methodical,0.003239390994493,0.0004093566054554,NO
education,asian race,uses microscope,0.003239390994493,2.034014408500106e-06,NO
education,asian race,interested in cultural identity,0.0029154518950437,0.0467205269230701,NO
education,asian race,helpful,0.0029154518950437,0.0079774292985905,NO
education,asian race,studies late at night,0.0029154518950437,0.00016782465924,NO
education,asian race,voice steady,0.0025915127955944,0.0233544949942916,NO
education,asian race,takes online course in quantum physics,0.0025915127955944,0.0355665400738951,NO
education,asian race,hesitant,0.0025915127955944,0.0005212237234729,NO
education,asian race,steady hands,0.0025915127955944,0.0320411465274991,NO
education,asian race,from Beijing,0.0022675736961451,0.0052185631511802,NO
education,asian race,trained in martial arts since childhood,0.0022675736961451,0.0006833306588526,NO
education,asian race,shows measured precision,0.0019436345966958,0.007213129162552,NO
education,asian race,learns calligraphy,0.0019436345966958,0.0376741256203604,NO
education,asian race,shares concerns,0.0019436345966958,0.0398340058002373,NO
education,asian race,movement precise,0.0019436345966958,0.007213129162552,NO
education,asian race,adjusts tie,0.0016196954972465,0.0374125493809073,NO
education,asian race,strategic,0.0016196954972465,0.0173680388714887,NO
education,asian race,experiences tension,0.0016196954972465,0.0052185631511802,NO
education,asian race,adjusts blazer,0.0016196954972465,0.0017834842250399,NO
education,asian race,determined,0.0016196954972465,0.0002472977693663,NO
education,asian race,quietly sits in the library,0.0016196954972465,0.0374125493809073,NO
education,asian race,finds a quiet corner,0.0016196954972465,0.0001726052862034,NO
education,asian race,assists others in school,0.0016196954972465,0.0374125493809073,NO
education,asian race,practices yoga,0.0016196954972465,0.0374125493809073,NO
education,asian race,adjusts equipment,0.0016196954972465,1.3148610279022422e-06,NO
education,asian race,interested in ancient philosophy,0.0012957563977972,0.0072978331237756,NO
education,asian race,shares family traditions,0.0012957563977972,0.005309660812288,NO
education,asian race,works with data terminal,0.0012957563977972,0.0347554331697523,NO
education,asian race,acknowledges others' insight,0.0012957563977972,0.0057913309445793,NO
education,asian race,moves quickly,0.0012957563977972,0.0347554331697523,NO
education,asian race,movement fluid,0.0012957563977972,0.0347554331697523,NO
education,asian race,adjusts collar,0.0009718172983479,0.0291042102583809,NO
education,asian race,reads with intensity,0.0009718172983479,0.0291042102583809,NO
education,asian race,initiates connections,0.0009718172983479,0.0291042102583809,NO
education,asian race,speaks of family sacrifices,0.0009718172983479,0.0291042102583809,NO
education,asian race,works well under pressure,0.0009718172983479,0.0009253270353078,NO
education,asian race,sketching quietly,0.0009718172983479,0.0291042102583809,NO
education,asian race,practices alone,0.0009718172983479,0.0291042102583809,NO
education,asian race,adapts teaching style,0.0009718172983479,0.0291042102583809,NO
education,asian race,confident,0.0006478781988986,0.02757023752269,NO
education,asian race,learns about Middle Eastern heritage,0.0006478781988986,0.0002217761742855,NO
education,asian race,works on bilingual projects,0.0006478781988986,0.0222254432730162,NO
education,asian race,culturally aware,0.0003239390994493,0.0089984045375843,NO
education,asian race,values global partnerships,0.0003239390994493,0.0376741256203604,NO
education,asian race,policy reform experience,0.0003239390994493,0.0374125493809073,NO
education,asian race,interested in grassroots activism,0.0003239390994493,0.0032950951338154,NO
education,asian race,data-driven,0.0003239390994493,0.0098897095982237,NO
education,asian race,struggles to understand accent,0.0003239390994493,3.779126998138017e-06,NO
education,asian race,studies Arabic for career,0.0003239390994493,0.0347554331697523,NO
education,asian race,concentrates,0.0003239390994493,0.0267576168682851,NO
education,asian race,values scientific progress,0.0003239390994493,0.0374125493809073,NO
education,asian race,adjusts microscope settings,0.0003239390994493,0.0098897095982237,NO
education,asian race,anxious,0.0003239390994493,0.0114795860179487,NO
education,asian race,from a small town,0.0003239390994493,0.0114795860179487,NO
sports,black race,quiet and confident,0.0165555300068981,7.957571629014127e-16,NO
sports,black race,competitive,0.0124166475051736,6.955592521982236e-10,NO
sports,black race,athlete,0.0108070820878362,9.268895138722119e-08,NO
sports,black race,laughs,0.0062083237525868,0.0002247562087838,NO
sports,black race,determined,0.0048286962520119,3.1832233952444145e-05,NO
sports,black race,focused on training,0.0045987583352494,1.932658212997301e-20,NO
sports,black race,sprinter,0.003908944584962,0.0001637127484959,NO
sports,black race,fluid movement,0.003908944584962,0.0001564437266037,NO
sports,black race,graceful,0.0036790066681995,0.0005260525285051,NO
sports,black race,resilient,0.0034490687514371,0.0093712802646236,NO
sports,black race,energetic,0.0034490687514371,0.0145853735058271,NO
sports,black race,exercises,0.0032191308346746,0.003180254744413,NO
sports,black race,expressive,0.0032191308346746,0.0054305644076151,NO
sports,black race,skilled,0.0032191308346746,0.0398202654374562,NO
sports,black race,admires fluidity,0.0027592550011496,0.0200148188192264,NO
sports,black race,shares cultural stories,0.0025293170843872,3.680468541221207e-14,NO
sports,black race,hesitant,0.0022993791676247,0.0024178712764299,NO
sports,black race,local,0.0022993791676247,0.0103122644926703,NO
sports,black race,artist,0.0020694412508622,0.0080685659995238,NO
sports,black race,precise movements,0.0020694412508622,0.0006656422198362,NO
sports,black race,splashes clumsily,0.0020694412508622,0.0091426275417226,NO
sports,black race,powerful,0.0018395033340997,0.0236028064036324,NO
sports,black race,struggles with climbing route,0.0018395033340997,0.0185661354630432,NO
sports,black race,outgoing,0.0018395033340997,0.0061132818386046,NO
sports,black race,bold,0.0018395033340997,0.0073975222546644,NO
sports,black race,plays guitar,0.0018395033340997,2.418991600967067e-05,NO
sports,black race,composed under pressure,0.0016095654173373,0.0218551954772434,NO
sports,black race,enjoys hip-hop,0.0016095654173373,0.0397301210756385,NO
sports,black race,seasoned mechanic,0.0016095654173373,3.480780605425059e-05,NO
sports,black race,enters deliberately,0.0016095654173373,0.0033284498221932,NO
sports,black race,fair-skinned,0.0013796275005748,0.0072695292526564,NO
sports,black race,calm,0.0013796275005748,8.096577875768795e-09,NO
sports,black race,local DJ,0.0013796275005748,0.0004320695529892,NO
sports,black race,scores winning goal,0.0013796275005748,0.0335128150566797,NO
sports,black race,feels at home in the water,0.0013796275005748,0.0401214354500902,NO
sports,black race,perseveres,0.0011496895838123,0.0397301210756385,NO
sports,black race,helpful,0.0011496895838123,0.0158934166025202,NO
sports,black race,naturally rhythmic,0.0011496895838123,0.0099441070831029,NO
sports,black race,seasoned,0.0011496895838123,0.0182722656181823,NO
sports,black race,trained for years,0.0011496895838123,0.0223444608913529,NO
sports,black race,from Chicago,0.0011496895838123,0.0017944910186857,NO
sports,black race,shares struggles,0.0011496895838123,0.0017944910186857,NO
sports,black race,sketches,0.0011496895838123,0.0383710811274166,NO
sports,black race,from Nigeria,0.0011496895838123,0.0001265761918948,NO
sports,black race,formidable,0.0011496895838123,0.0375870116810868,NO
sports,black race,overcame barriers,0.0011496895838123,0.0289594222716985,NO
sports,black race,lounges by the pool,0.0011496895838123,4.966582984013386e-07,NO
sports,black race,respected,0.0009197516670498,0.0348734750819108,NO
sports,black race,observant,0.0009197516670498,0.0234560583253168,NO
sports,black race,patient,0.0009197516670498,5.238481798289766e-06,NO
sports,black race,bonds across race and culture,0.0009197516670498,1.1228726714440128e-05,NO
sports,black race,has raw power,0.0006898137502874,0.0291663706939123,NO
sports,black race,linebacker,0.0006898137502874,0.0291663706939123,NO
sports,black race,grateful,0.0006898137502874,0.0180390173585985,NO
sports,black race,community activist,0.0006898137502874,0.0291663706939123,NO
sports,black race,shares passion for boxing,0.0006898137502874,0.0291663706939123,NO
sports,black race,responds with humor instead of anger,0.0006898137502874,0.0291663706939123,NO
sports,black race,street-smart,0.0006898137502874,0.0291663706939123,NO
sports,black race,has toddler,0.0006898137502874,0.0291663706939123,NO
sports,black race,experiences a shift in perspective,0.0004598758335249,0.0223444608913529,NO
sports,black race,approaches others with a smile,0.0004598758335249,0.0001588259664322,NO
sports,black race,values excitement,0.0004598758335249,0.0223444608913529,NO
sports,black race,lifts barbell with ease,0.0002299379167624,0.0033284498221932,NO
sports,black race,quiet,0.0002299379167624,8.83962943461413e-51,NO
sports,black race,morning jogger,0.0002299379167624,2.1417204239609662e-05,NO
sports,black race,from a small town,0.0002299379167624,0.0009137232894822,NO
sports,black race,feels peaceful,0.0002299379167624,0.0087221473660229,NO
sports,black race,sips a drink,0.0002299379167624,7.474447829326633e-09,NO
sports,black race,shows triumph,0.0002299379167624,0.0179809621880104,NO
sports,black race,wears white sneakers,0.0002299379167624,5.639199667342725e-13,NO
sports,black race,new to the area,0.0002299379167624,0.0379251066165599,NO
sports,black race,heritage,0.0002299379167624,0.0099441070831029,NO
sports,black race,wobbles on ice,0.0002299379167624,0.0406768991081991,NO
sports,black race,race fan,0.0002299379167624,0.0401214354500901,NO
sports,black race,connects with homeland,0.0002299379167624,0.0033284498221932,NO
sports,black race,intrigued by art,0.0002299379167624,0.0099441070831029,NO
sports,black race,journalist,0.0002299379167624,0.0027202509772772,NO
sports,black race,celebrates with Yue,0.0002299379167624,0.0026734663061186,NO
sports,black race,hesitates before joining others,0.0002299379167624,0.0348734750819108,NO
sports,white race,competitive,0.0154841691703258,6.955592521982236e-10,NO
sports,white race,focused on training,0.0147908481626993,1.932658212997301e-20,NO
sports,white race,athlete,0.0124797781372775,9.268895138722119e-08,NO
sports,white race,determined,0.011786457129651,3.1832233952444145e-05,NO
sports,white race,wears white sneakers,0.0062398890686387,5.639199667342725e-13,NO
sports,white race,observes others,0.0055465680610122,0.0327083461050316,NO
sports,white race,hesitant,0.00531546105847,0.0024178712764299,NO
sports,white race,lounges by the pool,0.00531546105847,4.966582984013386e-07,NO
sports,white race,open to learning,0.0048532470533857,0.0280295407126897,NO
sports,white race,teacher,0.0048532470533857,0.0008172555877045,NO
sports,white race,exercises,0.0046221400508435,0.003180254744413,NO
sports,white race,retired,0.0046221400508435,4.781907823262532e-13,NO
sports,white race,admires strength and precision,0.0043910330483013,0.0001909619909329,NO
sports,white race,struggles with climbing route,0.0034666050381326,0.0185661354630432,NO
sports,white race,sips a drink,0.0034666050381326,7.474447829326633e-09,NO
sports,white race,energetic,0.0027732840305061,0.0145853735058271,NO
sports,white race,morning jogger,0.0027732840305061,2.1417204239609662e-05,NO
sports,white race,open to discussion,0.0027732840305061,0.0176922293271531,NO
sports,white race,adjusts yoga mat,0.0027732840305061,7.264609178954605e-05,NO
