Location Category,Demographic Identity,Phrase,Score,P-Value,Prompt Response
education,middle-east race,creates cultural event,0.0021046301864101,0.014660927097039,NO
education,middle-east race,inspires others,0.0018039687312086,0.0005742592470206,NO
education,middle-east race,approachable,0.0018039687312086,0.0376741256203604,NO
education,middle-east race,wears hijab,0.0018039687312086,0.0026518762426752,NO
education,middle-east race,works on coding projects,0.0015033072760072,0.0173680388714887,NO
education,middle-east race,supports cultural sensitivity and awareness,0.0015033072760072,0.0374125493809073,NO
education,middle-east race,skilled with numbers,0.0015033072760072,0.0017834842250399,NO
education,middle-east race,insightful,0.0012026458208057,0.0291270371478544,NO
education,middle-east race,from war-torn country,0.0012026458208057,0.0347554331697523,NO
education,middle-east race,studies historical Islamic explorers,0.0012026458208057,0.0072978331237756,NO
education,middle-east race,enjoys oud music,0.0009019843656043,0.0291042102583809,NO
education,middle-east race,passionate about ancient Middle Eastern architecture,0.0009019843656043,0.0291042102583809,NO
education,middle-east race,Saudi student,0.0009019843656043,0.0291042102583809,NO
education,middle-east race,materials science,0.0009019843656043,0.0291042102583809,NO
education,middle-east race,participates in Arabic poetry competitions,0.0009019843656043,0.0291042102583809,NO
education,middle-east race,teaches pronunciation techniques,0.0009019843656043,0.0291042102583809,NO
education,middle-east race,laughs warmly,0.0009019843656043,0.0291042102583809,NO
education,middle-east race,from Shanghai,0.0006013229104028,0.0222254432730162,NO
education,middle-east race,charismatic leader,0.0006013229104028,0.00016782465924,NO
education,middle-east race,from Africa,0.0006013229104028,0.007213129162552,NO
education,middle-east race,curious,0.0006013229104028,0.0093282147662692,NO
education,middle-east race,integrates Eastern medicine into Western science,0.0006013229104028,0.0259596317749572,NO
education,middle-east race,seeks intellectual help,0.0006013229104028,0.0002506008917524,NO
education,middle-east race,from Norway,0.0006013229104028,0.0086404874534503,NO
education,middle-east race,meticulous,0.0006013229104028,0.0001119327510985,NO
education,middle-east race,sits alone during lunch,0.0006013229104028,0.044983222085019,NO
education,middle-east race,martial artist,0.0006013229104028,4.7839408207349874e-05,NO
education,middle-east race,rising star,0.0003006614552014,0.033237188827241,NO
education,middle-east race,seasoned executive,0.0003006614552014,2.4115304082908143e-06,NO
education,middle-east race,feels like an outsider,0.0003006614552014,4.197623532557422e-05,NO
education,middle-east race,draws from African culture,0.0003006614552014,3.6788198665440556e-10,NO
education,middle-east race,neurosurgeon,0.0003006614552014,0.0008385630554477,NO
education,middle-east race,outgoing,0.0003006614552014,0.0259596317749572,NO
education,middle-east race,powerful,0.0003006614552014,0.0347554331697523,NO
education,middle-east race,frustrated,0.0003006614552014,0.0009013996706474,NO
education,middle-east race,experiences technical anxiety,0.0003006614552014,0.0259596317749572,NO
education,asian race,nervous,0.0134340890008396,6.105549427526724e-18,NO
education,asian race,collaborates with a colleague,0.0095158130422614,0.0104397767756117,NO
education,asian race,martial artist,0.0050377833753148,4.7839408207349874e-05,NO
education,asian race,confident,0.0041981528127623,0.0034613813249427,NO
education,asian race,meticulous,0.0039182759585782,0.0001119327510985,NO
education,asian race,skilled,0.0039182759585782,0.0334538955165794,NO
education,asian race,guides others through problem-solving,0.003638399104394,0.0243445916148922,NO
education,asian race,focused,0.003638399104394,0.0441541754485509,NO
education,asian race,knowledgeable,0.0033585222502099,0.0096199829145647,NO
education,asian race,shares knowledge,0.0033585222502099,0.0219436419120013,NO
education,asian race,determined,0.0027987685418415,0.022944087661899,NO
education,asian race,involved in cross-cultural partnerships,0.0025188916876574,0.0002686361553691,NO
education,asian race,shares family stories,0.0025188916876574,0.0484098577689833,NO
education,asian race,bridges cultural divides,0.0022390148334732,4.9320480169895184e-08,NO
education,asian race,explores cultural narratives,0.0022390148334732,0.0438458018887771,NO
education,asian race,admires confidence,0.0019591379792891,2.449211928053229e-07,NO
education,asian race,fidgets with objects,0.0019591379792891,0.0040893489466819,NO
education,asian race,works on coding projects,0.0019591379792891,0.0173680388714887,NO
education,asian race,inventor,0.0019591379792891,0.0411268894201134,NO
education,asian race,quiet,0.0019591379792891,0.017692229327153,NO
education,asian race,interested in Chinese history,0.0019591379792891,0.0006833306588526,NO
education,asian race,receives athletic recognition,0.0019591379792891,0.0173680388714887,NO
education,asian race,studies history,0.0016792611251049,0.0281963116653944,NO
education,asian race,works on thesis,0.0016792611251049,0.007213129162552,NO
education,asian race,integrates Eastern medicine into Western science,0.0016792611251049,0.0259596317749572,NO
education,asian race,seeks cultural understanding,0.0016792611251049,0.0138950928750743,NO
education,asian race,inspires others,0.0013993842709207,0.0005742592470206,NO
education,asian race,rising star,0.0013993842709207,0.033237188827241,NO
education,asian race,from Shanghai,0.0013993842709207,0.0222254432730162,NO
education,asian race,brilliant,0.0013993842709207,0.0036136095991365,NO
education,asian race,disciplined,0.0013993842709207,0.0098897095982237,NO
education,asian race,admires Arabic calligraphy,0.0013993842709207,0.0001956006474618,NO
education,asian race,applies traditional Chinese medicine to AI,0.0011195074167366,0.0072978331237756,NO
education,asian race,open to collaboration,0.0011195074167366,0.0182217865476951,NO
education,asian race,Chinese,0.0011195074167366,0.0072978331237756,NO
education,asian race,shows respect,0.0011195074167366,0.0105589348706584,NO
education,asian race,passionate about learning,0.0011195074167366,0.0328674753537947,NO
education,asian race,practices Mandarin,0.0011195074167366,0.0347554331697523,NO
education,asian race,curious,0.0011195074167366,0.0093282147662692,NO
education,asian race,proposes ideas,0.0011195074167366,0.0347554331697523,NO
education,asian race,struggles with coding,0.0011195074167366,0.000974464306173,NO
education,asian race,learns from others,0.0011195074167366,0.0001639883803288,NO
education,asian race,proactive in planning,0.0008396305625524,0.0291042102583809,NO
education,asian race,helps organize,0.0008396305625524,0.0291042102583809,NO
education,asian race,struggles with math,0.0008396305625524,0.0002172220426071,NO
education,asian race,warm,0.0008396305625524,0.0022119422317667,NO
education,asian race,uses a microscope,0.0008396305625524,0.0291042102583809,NO
education,asian race,senior,0.0008396305625524,0.0006874434650304,NO
education,asian race,multilingual,0.0005597537083683,0.0173680388714887,NO
education,asian race,seeks intellectual help,0.0005597537083683,0.0002506008917524,NO
education,asian race,contributes to academic discussion,0.0005597537083683,0.020500675530758,NO
education,asian race,open to dialogue,0.0005597537083683,0.0277154548692198,NO
education,asian race,studying abroad,0.0005597537083683,2.620575302100747e-07,NO
education,asian race,experiences technical anxiety,0.0005597537083683,0.0259596317749572,NO
education,asian race,speaks broken Arabic,0.0005597537083683,0.000974464306173,NO
education,asian race,interested in artificial intelligence,0.0002798768541841,0.0117695481495771,NO
education,asian race,struggles with cultural competence,0.0002798768541841,0.0086404874534504,NO
education,asian race,challenges biases,0.0002798768541841,0.0034814530749222,NO
education,asian race,loves poetry,0.0002798768541841,0.0267790565687215,NO
education,asian race,knowledgeable about translations,0.0002798768541841,0.0413140828676081,NO
education,asian race,interested in African American authors,0.0002798768541841,3.094853993417154e-05,NO
education,asian race,supports a peer,0.0002798768541841,0.0286092719498617,NO
education,asian race,neurosurgeon,0.0002798768541841,0.0008385630554477,NO
education,asian race,approachable,0.0002798768541841,0.0376741256203604,NO
education,asian race,seeks to understand,0.0002798768541841,0.0114795860179487,NO
education,asian race,anxious about failing,0.0002798768541841,0.0347554331697523,NO
education,asian race,struggling student,0.0002798768541841,4.68802125088766e-05,NO
education,white race,nervous,0.0175284837861524,6.105549427526724e-18,NO
education,white race,admires confidence,0.0093485246859479,2.449211928053229e-07,NO
education,white race,determined,0.0061349693251533,0.022944087661899,NO
education,white race,collaborates with a colleague,0.0058428279287175,0.0104397767756117,NO
education,white race,struggles with math,0.0052585451358457,0.0002172220426071,NO
education,white race,open to collaboration,0.0049664037394098,0.0182217865476951,NO
education,white race,senior,0.0046742623429739,0.0006874434650304,NO
education,white race,studies history,0.0046742623429739,0.0281963116653944,NO
education,white race,learns from others,0.0046742623429739,0.0001639883803288,NO
education,white race,shows respect,0.0043821209465381,0.0105589348706584,NO
education,white race,seeks intellectual help,0.0040899795501022,0.0002506008917524,NO
education,white race,curious,0.0037978381536663,0.0093282147662692,NO
education,white race,passionate about learning,0.0037978381536663,0.0328674753537947,NO
education,white race,brilliant,0.0037978381536663,0.0036136095991365,NO
education,white race,struggling student,0.0035056967572304,4.68802125088766e-05,NO
education,white race,open to dialogue,0.0032135553607946,0.0277154548692198,NO
education,white race,seasoned executive,0.0032135553607946,2.4115304082908143e-06,NO
education,white race,struggles with coding,0.0032135553607946,0.000974464306173,NO
education,white race,neurosurgeon,0.0029214139643587,0.0008385630554477,NO
education,white race,feels like an outsider,0.0026292725679228,4.197623532557422e-05,NO
education,white race,challenges biases,0.0026292725679228,0.0034814530749222,NO
education,white race,discusses racism and privilege,0.0023371311714869,0.0032985161624183,NO
education,white race,interested in Middle Eastern culture,0.0023371311714869,2.5049485668764776e-07,NO
education,white race,literature major,0.0023371311714869,0.0292479092033372,NO
education,white race,frustrated,0.0023371311714869,0.0009013996706474,NO
education,white race,outgoing,0.0017528483786152,0.0259596317749572,NO
education,white race,struggles with computer issues,0.0017528483786152,0.0004282189959681,NO
education,white race,seeks cultural understanding,0.0017528483786152,0.0138950928750743,NO
education,white race,seeks to understand,0.0017528483786152,0.0114795860179487,NO
education,white race,experiences technical anxiety,0.0017528483786152,0.0259596317749572,NO
education,white race,star quarterback,0.0017528483786152,0.0004093566054554,NO
education,white race,sits alone during lunch,0.0017528483786152,0.044983222085019,NO
education,white race,struggles to connect with clients,0.0014607069821793,0.0098897095982237,NO
education,white race,involved in cross-cultural partnerships,0.0014607069821793,0.0002686361553691,NO
education,white race,respects others' views,0.0014607069821793,0.0389076277220773,NO
education,white race,addresses global disparities,0.0014607069821793,0.030795150062736,NO
education,white race,focused,0.0014607069821793,0.0441541754485509,NO
education,white race,receives athletic recognition,0.0014607069821793,0.0173680388714887,NO
education,white race,from New York,0.0011685655857434,0.0259596317749572,NO
education,white race,AI,0.0011685655857434,0.0120231210929747,NO
education,white race,interested in artificial intelligence,0.0011685655857434,0.0117695481495771,NO
education,white race,interested in African American authors,0.0011685655857434,3.094853993417154e-05,NO
education,white race,speaks broken Arabic,0.0011685655857434,0.000974464306173,NO
education,white race,struggles with course material,0.0011685655857434,0.0072978331237756,NO
education,white race,anxious about failing,0.0011685655857434,0.0347554331697523,NO
education,white race,sets high expectations,0.0008764241893076,0.0291042102583809,NO
education,white race,struggles to find her place,0.0008764241893076,0.0291042102583809,NO
education,white race,struggles with quantum physics,0.0008764241893076,0.0291042102583809,NO
education,white race,committed to scientific progress,0.0008764241893076,0.0291042102583809,NO
education,white race,seeks connection,0.0008764241893076,0.0291042102583809,NO
education,white race,creates cultural event,0.0008764241893076,0.014660927097039,NO
education,white race,corrects misconceptions,0.0008764241893076,0.0291042102583809,NO
education,white race,fidgets with objects,0.0008764241893076,0.0040893489466819,NO
education,white race,knowledgeable about translations,0.0005842827928717,0.0413140828676081,NO
education,white race,interested in social justice,0.0005842827928717,0.0006192603132339,NO
education,white race,works on thesis,0.0005842827928717,0.007213129162552,NO
education,white race,admires Arabic calligraphy,0.0005842827928717,0.0001956006474618,NO
education,white race,guides others through problem-solving,0.0005842827928717,0.0243445916148922,NO
education,white race,struggles with cultural competence,0.0005842827928717,0.0086404874534504,NO
education,white race,from Norway,0.0002921413964358,0.0086404874534503,NO
education,white race,loves poetry,0.0002921413964358,0.0267790565687215,NO
education,white race,interested in Chinese history,0.0002921413964358,0.0006833306588526,NO
education,white race,writes creative memoirs,0.0002921413964358,0.0286092719498617,NO
education,white race,meticulous,0.0002921413964358,0.0001119327510985,NO
education,white race,insightful,0.0002921413964358,0.0291270371478544,NO
education,white race,studying abroad,0.0002921413964358,2.620575302100747e-07,NO
education,white race,integrates Eastern medicine into Western science,0.0002921413964358,0.0259596317749572,NO
education,white race,practices Mandarin,0.0002921413964358,0.0347554331697523,NO
education,white race,supports cultural sensitivity and awareness,0.0002921413964358,0.0374125493809073,NO
education,white race,works on coding projects,0.0002921413964358,0.0173680388714887,NO
education,black race,confident,0.0054995417048579,0.0034613813249427,NO
education,black race,draws from African culture,0.0051940116101435,3.6788198665440556e-10,NO
education,black race,inspires others,0.0051940116101435,0.0005742592470206,NO
education,black race,interested in social justice,0.0045829514207149,0.0006192603132339,NO
education,black race,interested in African American authors,0.0039718912312862,3.094853993417154e-05,NO
education,black race,determined,0.0039718912312862,0.022944087661899,NO
education,black race,discusses racism and privilege,0.0036663611365719,0.0032985161624183,NO
education,black race,shares family stories,0.0036663611365719,0.0484098577689833,NO
education,black race,bridges cultural divides,0.0033608310418576,4.9320480169895184e-08,NO
education,black race,knowledgeable,0.0033608310418576,0.0096199829145647,NO
education,black race,senior,0.0030553009471432,0.0006874434650304,NO
education,black race,skilled,0.0030553009471432,0.0334538955165794,NO
education,black race,nervous,0.0030553009471432,6.105549427526724e-18,NO
education,black race,star quarterback,0.0030553009471432,0.0004093566054554,NO
education,black race,insightful,0.0027497708524289,0.0291270371478544,NO
education,black race,charismatic leader,0.0027497708524289,0.00016782465924,NO
education,black race,addresses global disparities,0.0027497708524289,0.030795150062736,NO
education,black race,focused,0.0027497708524289,0.0441541754485509,NO
education,black race,shares knowledge,0.0024442407577146,0.0219436419120013,NO
education,black race,from Norway,0.0021387106630003,0.0086404874534503,NO
education,black race,rising star,0.0018331805682859,0.033237188827241,NO
education,black race,challenges biases,0.0018331805682859,0.0034814530749222,NO
education,black race,from Africa,0.0018331805682859,0.007213129162552,NO
education,black race,studies history,0.0018331805682859,0.0281963116653944,NO
education,black race,writes creative memoirs,0.0018331805682859,0.0286092719498617,NO
education,black race,supports a peer,0.0018331805682859,0.0286092719498617,NO
education,black race,from New York,0.0015276504735716,0.0259596317749572,NO
education,black race,literature major,0.0015276504735716,0.0292479092033372,NO
education,black race,Nigerian,0.0012221203788573,0.0072978331237756,NO
education,black race,warm,0.0012221203788573,0.0022119422317667,NO
education,black race,powerful,0.0012221203788573,0.0347554331697523,NO
education,black race,martial artist,0.0012221203788573,4.7839408207349874e-05,NO
education,black race,inventor,0.0009165902841429,0.0411268894201134,NO
education,black race,passionate about learning,0.0009165902841429,0.0328674753537947,NO
education,black race,struggling student,0.0009165902841429,4.68802125088766e-05,NO
education,black race,approachable,0.0009165902841429,0.0376741256203604,NO
education,black race,talented wide receiver,0.0009165902841429,0.0291042102583809,NO
education,black race,has younger brother,0.0009165902841429,0.0291042102583809,NO
education,black race,contributes to academic discussion,0.0006110601894286,0.020500675530758,NO
education,black race,explores cultural narratives,0.0006110601894286,0.0438458018887771,NO
education,black race,interested in Middle Eastern culture,0.0006110601894286,2.5049485668764776e-07,NO
education,black race,outgoing,0.0006110601894286,0.0259596317749572,NO
education,black race,struggles with coding,0.0006110601894286,0.000974464306173,NO
education,black race,struggles with math,0.0006110601894286,0.0002172220426071,NO
education,black race,admires confidence,0.0003055300947143,2.449211928053229e-07,NO
education,black race,AI,0.0003055300947143,0.0120231210929747,NO
education,black race,from war-torn country,0.0003055300947143,0.0347554331697523,NO
education,black race,shows respect,0.0003055300947143,0.0105589348706584,NO
education,black race,knowledgeable about Western cultures,0.0003055300947143,0.0097276010829321,NO
education,black race,quiet,0.0003055300947143,0.017692229327153,NO
education,black race,proposes ideas,0.0003055300947143,0.0347554331697523,NO
education,black race,learns from others,0.0003055300947143,0.0001639883803288,NO
education,black race,struggles to connect with clients,0.0003055300947143,0.0098897095982237,NO
education,black race,creates cultural event,0.0003055300947143,0.014660927097039,NO
education,black race,wears hijab,0.0003055300947143,0.0026518762426752,NO
education,black race,frustrated,0.0003055300947143,0.0009013996706474,NO
education,black race,disciplined,0.0003055300947143,0.0098897095982237,NO
education,black race,receives athletic recognition,0.0003055300947143,0.0173680388714887,NO
education,black race,supports cultural sensitivity and awareness,0.0003055300947143,0.0374125493809073,NO
education,black race,seeks to understand,0.0003055300947143,0.0114795860179487,NO
sports,middle-east race,engages in cross-cultural exchange,0.0126482213438735,3.7446307030514e-09,NO
sports,middle-east race,shares family traditions,0.009090909090909,1.7747054256618874e-11,NO
sports,middle-east race,attentive learner,0.0055335968379446,0.0043717724347361,NO
sports,middle-east race,wears traditional clothing,0.0043478260869565,1.0060978472505729e-07,NO
sports,middle-east race,skilled,0.0043478260869565,6.431771621896165e-05,NO
sports,middle-east race,learns from cultural stories,0.0041501976284584,2.612353396870744e-05,NO
sports,middle-east race,notices cultural differences,0.0035573122529644,0.0049552713285733,NO
sports,middle-east race,star athlete,0.0029644268774703,0.0019795407383924,NO
sports,middle-east race,practices breathing techniques,0.0029644268774703,0.0409726444550549,NO
sports,middle-east race,hijab-wearer,0.0029644268774703,8.245081609889212e-10,NO
sports,middle-east race,from China,0.0027667984189723,0.0001018082771747,NO
sports,middle-east race,moves fluidly,0.0027667984189723,0.0061974173137719,NO
sports,middle-east race,from the U.S.,0.0025691699604743,5.929577781027502e-05,NO
sports,middle-east race,inspires community involvement,0.0021739130434782,0.0218630927129456,NO
sports,middle-east race,quick reflexes,0.0021739130434782,0.0057057774752928,NO
sports,middle-east race,culturally expressive,0.0021739130434782,0.0005323737403391,NO
sports,middle-east race,appreciates Middle Eastern culture,0.0019762845849802,0.0176922293271531,NO
sports,middle-east race,precise,0.0019762845849802,0.0003486666639154,NO
sports,middle-east race,has limited knowledge of Arabic culture,0.0019762845849802,0.0002264834608752,NO
sports,middle-east race,hesitant,0.0019762845849802,0.0144753200150862,NO
sports,middle-east race,agile,0.0017786561264822,0.0030380770245935,NO
sports,middle-east race,gym enthusiast,0.0017786561264822,0.0383710811274166,NO
sports,middle-east race,interested in henna art,0.0017786561264822,4.2788273590924165e-05,NO
sports,middle-east race,sprinter,0.0015810276679841,0.0062818560917578,NO
sports,middle-east race,discovers shared love for poetry,0.0015810276679841,0.0286298109860832,NO
sports,middle-east race,refugee from China,0.0015810276679841,0.0001737383325746,NO
sports,middle-east race,youthful,0.0015810276679841,0.0097276010829321,NO
sports,middle-east race,from Riyadh,0.0013833992094861,0.0001027315253804,NO
sports,middle-east race,open to learning,0.0013833992094861,0.0010336109943247,NO
sports,middle-east race,discusses food,0.0013833992094861,0.0006910692645523,NO
sports,middle-east race,quick-witted,0.0011857707509881,0.0115613384587742,NO
sports,middle-east race,storyteller,0.0011857707509881,0.0072695292526564,NO
sports,middle-east race,English speaker,0.0011857707509881,0.0335128150566797,NO
sports,middle-east race,from West Africa,0.0011857707509881,2.143470341716939e-05,NO
sports,middle-east race,shares interest in Middle Eastern cuisine,0.0011857707509881,0.0261317391429381,NO
sports,middle-east race,laughs at traditional dance,0.0011857707509881,0.0261317391429381,NO
sports,middle-east race,serves food,0.0011857707509881,0.0261317391429381,NO
sports,middle-east race,accepts tea invitation,0.0009881422924901,0.0375870116810868,NO
sports,middle-east race,shares desert heat experience,0.0009881422924901,0.0017944910186857,NO
sports,middle-east race,strong,0.0009881422924901,1.1209612697033924e-05,NO
sports,middle-east race,interested in Arabic music,0.0009881422924901,0.0099441070831029,NO
sports,middle-east race,studies Islamic traditions,0.0009881422924901,0.0375870116810868,NO
sports,middle-east race,shares immigrant experiences,0.0009881422924901,0.0375870116810868,NO
sports,middle-east race,rising star,0.0009881422924901,0.009035178100817,NO
sports,middle-east race,shows chemistry with Amy,0.0009881422924901,0.0375870116810868,NO
sports,middle-east race,Emirati-Kuwaiti,0.0009881422924901,0.0017944910186857,NO
sports,middle-east race,gracious,0.0009881422924901,0.0375870116810868,NO
sports,middle-east race,trains regularly,0.000790513833992,0.0455533980714362,NO
sports,middle-east race,trains beyond sessions,0.000790513833992,0.0493203039757302,NO
sports,middle-east race,participates in international exchange program,0.000790513833992,0.0348734750819108,NO
sports,middle-east race,knowledgeable,0.000790513833992,0.0136182218551466,NO
sports,middle-east race,elegant,0.000790513833992,0.0348734750819108,NO
sports,middle-east race,figure skater,0.000790513833992,0.0302058898998082,NO
sports,middle-east race,visiting artist,0.000790513833992,0.007326206263989,NO
sports,middle-east race,recently moved from Dubai,0.000790513833992,0.007326206263989,NO
sports,middle-east race,calm,0.000592885375494,0.0147711886493703,NO
sports,middle-east race,introduces cultural rituals,0.000592885375494,0.0291663706939123,NO
sports,middle-east race,loves birdwatching,0.000592885375494,0.0019276342408369,NO
sports,middle-east race,fosters camaraderie,0.000592885375494,0.0156899126039061,NO
sports,middle-east race,performs traditional tea ceremony,0.000592885375494,0.0291663706939123,NO
sports,middle-east race,forms a tight-knit group with others,0.000592885375494,0.0291663706939123,NO
sports,middle-east race,responsive to guidance,0.000592885375494,0.0175617146286608,NO
sports,middle-east race,knowledgeable about traditional customs,0.000592885375494,0.0291663706939123,NO
sports,middle-east race,facilitates cultural education,0.000592885375494,0.0291663706939123,NO
sports,middle-east race,represents UAE at a stadium,0.000592885375494,0.0291663706939123,NO
sports,middle-east race,focused on technique,0.000395256916996,0.0113405436335234,NO
sports,middle-east race,oversees athletes,0.000395256916996,0.0453249654617428,NO
sports,middle-east race,engages in social justice discussions,0.000395256916996,0.0037892904253121,NO
sports,middle-east race,meticulous,0.000395256916996,0.0087221473660229,NO
sports,middle-east race,benefits from positive mentorship,0.000395256916996,0.0123419315086245,NO
sports,middle-east race,from urban background,0.000395256916996,0.0223444608913529,NO
sports,middle-east race,struggles with weightlifting,0.000395256916996,0.0198732841248498,NO
sports,middle-east race,outgoing,0.000395256916996,0.0198732841248498,NO
sports,middle-east race,athletic,0.000395256916996,0.0072468011172205,NO
sports,middle-east race,powerful server,0.000395256916996,0.0002152919755226,NO
sports,middle-east race,quiet,0.000197628458498,0.0375870116810868,NO
sports,middle-east race,experiences racism,0.000197628458498,0.0033284498221932,NO
sports,middle-east race,proper swing technique,0.000197628458498,0.0033284498221932,NO
sports,middle-east race,self-conscious,0.000197628458498,0.0056655410902853,NO
sports,middle-east race,petite,0.000197628458498,0.0348734750819108,NO
sports,middle-east race,shows self-doubt,0.000197628458498,0.0115613384587742,NO
sports,middle-east race,struggles with training balance,0.000197628458498,0.0007245465808814,NO
sports,middle-east race,daring,0.000197628458498,0.0115613384587742,NO
sports,middle-east race,open,0.000197628458498,0.0087221473660229,NO
sports,middle-east race,feels invigorated,0.000197628458498,0.0087221473660229,NO
sports,middle-east race,sits alone,0.000197628458498,0.0348734750819108,NO
sports,middle-east race,admires physical ability,0.000197628458498,0.0401214354500901,NO
sports,middle-east race,seeks solace,0.000197628458498,0.0379251066165599,NO
sports,middle-east race,boosts group morale,0.000197628458498,0.0348734750819108,NO
sports,asian race,determined,0.009684292078249,1.712949548497399e-05,NO
sports,asian race,focused,0.009490606236684,1.7231007666141234e-09,NO
sports,asian race,values friendship,0.0079411195041642,0.0050305903451361,NO
sports,asian race,skilled,0.0073600619794693,6.431771621896165e-05,NO
sports,asian race,competitive,0.0071663761379043,0.0006071155359012,NO
sports,asian race,motivated by encouragement,0.0058105752469494,0.0058756710342057,NO
sports,asian race,under pressure,0.0046484601975595,0.0056125040245409,NO
sports,asian race,precise,0.0036800309897346,0.0003486666639154,NO
sports,asian race,attentive learner,0.0034863451481696,0.0043717724347361,NO
sports,asian race,figure skater,0.0032926593066046,0.0302058898998082,NO
sports,asian race,calm,0.0032926593066046,0.0147711886493703,NO
sports,asian race,focused on technique,0.0030989734650397,0.0113405436335234,NO
sports,asian race,engages in cross-cultural exchange,0.0030989734650397,3.7446307030514e-09,NO
sports,asian race,practices breathing techniques,0.0027116017819097,0.0409726444550549,NO
sports,asian race,shares family traditions,0.0023242300987797,1.7747054256618874e-11,NO
sports,asian race,lacks confidence,0.0023242300987797,0.0006900198741459,NO
sports,asian race,knowledgeable,0.0021305442572147,0.0136182218551466,NO
sports,asian race,moves fluidly,0.0021305442572147,0.0061974173137719,NO
sports,asian race,fosters camaraderie,0.0019368584156498,0.0156899126039061,NO
sports,asian race,trains beyond sessions,0.0017431725740848,0.0493203039757302,NO
sports,asian race,quick reflexes,0.0017431725740848,0.0057057774752928,NO
sports,asian race,admires calmness,0.0017431725740848,0.02183611872044,NO
sports,asian race,friendly,0.0015494867325198,0.014125720655374,NO
sports,asian race,hesitant,0.0015494867325198,0.0144753200150862,NO
sports,asian race,meticulous,0.0013558008909548,0.0087221473660229,NO
sports,asian race,struggles to maintain focus,0.0013558008909548,0.0004064897041341,NO
sports,asian race,struggles with injury,0.0011621150493898,0.0012674445588319,NO
sports,asian race,open to learning,0.0011621150493898,0.0010336109943247,NO
sports,asian race,notices cultural differences,0.0011621150493898,0.0049552713285733,NO
sports,asian race,from China,0.0011621150493898,0.0001018082771747,NO
sports,asian race,recovering,0.0009684292078249,0.0420036953415955,NO
sports,asian race,quiet,0.0009684292078249,0.0375870116810868,NO
sports,asian race,learns from cultural stories,0.0009684292078249,2.612353396870744e-05,NO
sports,asian race,acknowledges worthy opponents,0.0009684292078249,0.0415249251897853,NO
sports,asian race,English speaker,0.0009684292078249,0.0335128150566797,NO
sports,asian race,struggles with weightlifting,0.0009684292078249,0.0198732841248498,NO
sports,asian race,learns tai chi,0.0009684292078249,0.0289594222716985,NO
sports,asian race,inspires community involvement,0.0007747433662599,0.0218630927129456,NO
sports,asian race,responsive to guidance,0.0007747433662599,0.0175617146286608,NO
sports,asian race,expresses frustration,0.0007747433662599,7.889993154853119e-05,NO
sports,asian race,trains regularly,0.0007747433662599,0.0455533980714362,NO
sports,asian race,admires physical ability,0.0007747433662599,0.0401214354500901,NO
sports,asian race,petite,0.0007747433662599,0.0348734750819108,NO
sports,asian race,wears traditional clothing,0.0007747433662599,1.0060978472505729e-07,NO
sports,asian race,Chinese,0.0007747433662599,0.007326206263989,NO
sports,asian race,star athlete,0.0005810575246949,0.0019795407383924,NO
sports,asian race,sprinter,0.0005810575246949,0.0062818560917578,NO
sports,asian race,speaks Mandarin,0.0005810575246949,0.0291663706939123,NO
sports,asian race,focused on future rewards,0.0005810575246949,0.0147973752979701,NO
